Roster Month/Year,Start,End,Block Total,Flight,Origin,City_Origin,Country_Origin,Latitude_Origin,Longitude_Origin,Destination,City_Destination,Country_Destination,lat,lon,Aircraft Type,Rank,Distance_miles
Dec-2013,2013-12-07 03:50:00,2013-12-07 16:45:00,0.5381944444444444,VS251,PVG,Shanghai,China,31.14340019226075,121.8050003051758,LHR,London,United Kingdom,51.4706,-0.461941,343.0,CC,5755.266437139178
Dec-2013,2013-12-17 12:30:00,2013-12-17 23:52:00,0.4736111111111111,VS93,LGW,London,United Kingdom,51.148102,-0.190278,CUN,Cancun,Mexico,21.0365009308,-86.8770980835,744.0,CC,4963.800032497119
Dec-2013,2013-12-22 02:02:00,2013-12-22 11:01:00,0.3743055555555556,VS94,CUN,Cancun,Mexico,21.0365009308,-86.8770980835,LGW,London,United Kingdom,51.148102,-0.190278,744.0,CC,4963.800032497119
Dec-2013,2013-12-25 20:03:00,2013-12-26 04:04:00,0.3340277777777778,VS17,LHR,London,United Kingdom,51.4706,-0.461941,EWR,Newark,United States,40.69250106811523,-74.168701171875,333.0,CC,3465.154979753485
Dec-2013,2013-12-27 12:45:00,2013-12-27 19:17:00,0.2722222222222222,VS18,EWR,Newark,United States,40.69250106811523,-74.168701171875,LHR,London,United Kingdom,51.4706,-0.461941,343.0,CC,3465.154979753485
Dec-2013,2013-12-28 21:31:00,2013-12-29 04:34:00,0.29375,VS400,LHR,London,United Kingdom,51.4706,-0.461941,DXB,Dubai,United Arab Emirates,25.2527999878,55.3643989563,333.0,CC,3420.4718745151945
Dec-2013,2013-12-30 06:09:00,2013-12-30 13:50:00,0.3201388888888889,VS401,DXB,Dubai,United Arab Emirates,25.2527999878,55.3643989563,LHR,London,United Kingdom,51.4706,-0.461941,333.0,CC,3420.4718745151945
Jan-2014,2014-01-02 22:16:00,2014-01-03 04:50:00,0.2736111111111111,VS651,LHR,London,United Kingdom,51.4706,-0.461941,LOS,Lagos,Nigeria,6.577370166778564,3.321160078048706,346.0,CC,3100.247212605884
Jan-2014,2014-01-04 11:17:00,2014-01-04 17:31:00,0.2597222222222222,VS652,LOS,Lagos,Nigeria,6.577370166778564,3.321160078048706,LHR,London,United Kingdom,51.4706,-0.461941,346.0,CC,3100.247212605884
Feb-2014,2014-02-18 14:51:00,2014-02-18 22:28:00,0.3173611111111111,VS11,LHR,London,United Kingdom,51.4706,-0.461941,BOS,Boston,United States,42.36429977,-71.00520325,333.0,CC,3264.817665880699
Feb-2014,2014-02-20 00:39:00,2014-02-20 06:42:00,0.2520833333333333,VS12,BOS,Boston,United States,42.36429977,-71.00520325,LHR,London,United Kingdom,51.4706,-0.461941,333.0,CC,3264.817665880699
Feb-2014,2014-02-23 11:47:00,2014-02-23 21:34:00,0.4076388888888889,VS27,LGW,London,United Kingdom,51.148102,-0.190278,MCO,Orlando,United States,28.42939949035645,-81.30899810791016,744.0,CC,4352.701532796484
Feb-2014,2014-02-24 23:13:00,2014-02-25 06:52:00,0.31875,VS28,MCO,Orlando,United States,28.42939949035645,-81.30899810791016,LGW,London,United Kingdom,51.148102,-0.190278,744.0,CC,4352.701532796484
Mar-2014,2014-02-28 20:36:00,2014-03-01 07:43:00,0.4631944444444445,VS601,LHR,London,United Kingdom,51.4706,-0.461941,JNB,Johannesburg,South Africa,-26.1392,28.246,346.0,CC,5620.339088214339
Mar-2014,2014-03-02 19:21:00,2014-03-03 06:42:00,0.4729166666666667,VS602,JNB,Johannesburg,South Africa,-26.1392,28.246,LHR,London,United Kingdom,51.4706,-0.461941,346.0,CC,5620.339088214339
Mar-2014,2014-03-07 12:23:00,2014-03-07 22:44:00,0.43125,VS5,LHR,London,United Kingdom,51.4706,-0.461941,MIA,Miami,United States,25.79319953918457,-80.29060363769531,744.0,CC,4424.912901315729
Mar-2014,2014-03-09 01:00:00,2014-03-09 09:17:00,0.3451388888888889,VS6,MIA,Miami,United States,25.79319953918457,-80.29060363769531,LHR,London,United Kingdom,51.4706,-0.461941,744.0,CC,4424.912901315729
Mar-2014,2014-03-12 11:57:00,2014-03-12 00:00:00,0.5013888888888889,VS900,LHR,London,United Kingdom,51.4706,-0.461941,NRT,Tokyo,Japan,35.7647018433,140.386001587,346.0,CC,5974.619258816996
Mar-2014,2014-03-15 02:50:00,2014-03-15 15:25:00,0.5243055555555556,VS901,NRT,Tokyo,Japan,35.7647018433,140.386001587,LHR,London,United Kingdom,51.4706,-0.461941,346.0,CC,5974.619258816996
Mar-2014,2014-03-19 21:44:00,2014-03-20 05:53:00,0.3395833333333333,VS300,LHR,London,United Kingdom,51.4706,-0.461941,DEL,Delhi,India,28.5665,77.103104,333.0,CC,4190.6001196605
Mar-2014,2014-03-21 09:02:00,2014-03-21 18:57:00,0.4131944444444444,VS301,DEL,Delhi,India,28.5665,77.103104,LHR,London,United Kingdom,51.4706,-0.461941,333.0,CC,4190.6001196605
Mar-2014,2014-03-24 17:28:00,2014-03-25 01:36:00,0.3388888888888889,VS9,LHR,London,United Kingdom,51.4706,-0.461941,JFK,New York,United States,40.63980103,-73.77890015,333.0,CC,3451.431109200727
Mar-2014,2014-03-26 03:35:00,2014-03-26 10:50:00,0.3020833333333333,VS10,JFK,New York,United States,40.63980103,-73.77890015,LHR,London,United Kingdom,51.4706,-0.461941,333.0,CC,3451.431109200727
Mar-2014,2014-03-29 11:27:00,2014-03-29 19:37:00,0.3402777777777778,VS21,LHR,London,United Kingdom,51.4706,-0.461941,IAD,Washington,United States,38.94449997,-77.45580292,333.0,CC,3676.736545530025
Mar-2014,2014-03-30 22:45:00,2014-03-31 06:08:00,0.3076388888888889,VS22,IAD,Washington,United States,38.94449997,-77.45580292,LHR,London,United Kingdom,51.4706,-0.461941,333.0,CC,3676.736545530025
Apr-2014,2014-04-03 09:35:00,2014-04-03 18:50:00,0.3854166666666667,VS354,LHR,London,United Kingdom,51.4706,-0.461941,BOM,Mumbai,India,19.0886993408,72.8678970337,333.0,CC,4486.939383775594
Apr-2014,2014-04-04 21:17:00,2014-04-05 07:33:00,0.4277777777777778,VS355,BOM,Mumbai,India,19.0886993408,72.8678970337,LHR,London,United Kingdom,51.4706,-0.461941,333.0,CC,4486.939383775594
Apr-2014,2014-04-08 12:00:00,2014-04-08 21:38:00,0.4013888888888889,VS15,LGW,London,United Kingdom,51.148102,-0.190278,MCO,Orlando,United States,28.42939949035645,-81.30899810791016,744.0,CC,4352.701532796484
Apr-2014,2014-04-10 00:13:00,2014-04-10 07:49:00,0.3166666666666667,VS16,MCO,Orlando,United States,28.42939949035645,-81.30899810791016,LGW,London,United Kingdom,51.148102,-0.190278,744.0,CC,4352.701532796484
Apr-2014,2014-04-13 09:46:00,2014-04-13 18:35:00,0.3673611111111111,VS354,LHR,London,United Kingdom,51.4706,-0.461941,BOM,Mumbai,India,19.0886993408,72.8678970337,333.0,CC,4486.939383775594
Apr-2014,2014-04-14 21:05:00,2014-04-15 07:07:00,0.4180555555555556,VS355,BOM,Mumbai,India,19.0886993408,72.8678970337,LHR,London,United Kingdom,51.4706,-0.461941,333.0,CC,4486.939383775594
Apr-2014,2014-04-18 14:07:00,2014-04-19 01:38:00,0.4798611111111111,VS250,LHR,London,United Kingdom,51.4706,-0.461941,PVG,Shanghai,China,31.14340019226075,121.8050003051758,346.0,CC,5755.266437139178
Apr-2014,2014-04-21 03:39:00,2014-04-21 16:34:00,0.5381944444444444,VS251,PVG,Shanghai,China,31.14340019226075,121.8050003051758,LHR,London,United Kingdom,51.4706,-0.461941,346.0,CC,5755.266437139178
Apr-2014,2014-04-25 10:22:00,2014-04-25 19:24:00,0.3763888888888889,VS27,LGW,London,United Kingdom,51.148102,-0.190278,MCO,Orlando,United States,28.42939949035645,-81.30899810791016,744.0,CC,4352.701532796484
Apr-2014,2014-04-26 22:34:00,2014-04-27 06:34:00,0.3333333333333333,VS28,MCO,Orlando,United States,28.42939949035645,-81.30899810791016,LGW,London,United Kingdom,51.148102,-0.190278,744.0,CC,4352.701532796484
May-2014,2014-05-05 14:39:00,2014-05-06 02:14:00,0.4826388888888889,VS23,LHR,London,United Kingdom,51.4706,-0.461941,LAX,Los Angeles,United States,33.94250107,-118.4079971,343.0,CC,5456.0407285107085
May-2014,2014-05-08 04:43:00,2014-05-08 15:37:00,0.4541666666666667,VS24,LAX,Los Angeles,United States,33.94250107,-118.4079971,LHR,London,United Kingdom,51.4706,-0.461941,346.0,CC,5456.0407285107085
May-2014,2014-05-12 08:39:00,2014-05-12 16:35:00,0.3305555555555555,VS1,LHR,London,United Kingdom,51.4706,-0.461941,EWR,Newark,United States,40.69250106811523,-74.168701171875,333.0,CC,3465.154979753485
May-2014,2014-05-13 11:14:00,2014-05-13 18:11:00,0.2895833333333334,VS18,EWR,Newark,United States,40.69250106811523,-74.168701171875,LHR,London,United Kingdom,51.4706,-0.461941,346.0,CC,3465.154979753485
May-2014,2014-05-16 14:13:00,2014-05-17 01:13:00,0.4583333333333333,VS250,LHR,London,United Kingdom,51.4706,-0.461941,PVG,Shanghai,China,31.14340019226075,121.8050003051758,346.0,CC,5755.266437139178
May-2014,2014-05-19 03:22:00,2014-05-19 16:46:00,0.5583333333333333,VS251,PVG,Shanghai,China,31.14340019226075,121.8050003051758,LHR,London,United Kingdom,51.4706,-0.461941,346.0,CC,5755.266437139178
May-2014,2014-05-21 11:53:00,2014-05-21 21:20:00,0.39375,VS65,LGW,London,United Kingdom,51.148102,-0.190278,MBJ,Montego Bay,Jamaica,18.50370025634766,-77.91339874267578,744.0,CC,4707.8608727692435
May-2014,2014-05-24 00:51:00,2014-05-24 09:41:00,0.3680555555555556,VS66,MBJ,Montego Bay,Jamaica,18.50370025634766,-77.91339874267578,LGW,London,United Kingdom,51.148102,-0.190278,744.0,CC,4707.8608727692435
May-2014,2014-05-27 10:28:00,2014-05-27 18:52:00,0.35,VS39,LHR,London,United Kingdom,51.4706,-0.461941,ORD,Chicago,United States,41.9786,-87.9048,343.0,CC,3952.811356138074
May-2014,2014-05-28 23:44:00,2014-05-29 08:17:00,0.35625,VS40,ORD,Chicago,United States,41.9786,-87.9048,LHR,London,United Kingdom,51.4706,-0.461941,343.0,CC,3952.811356138074
Jun-2014,2014-06-01 10:24:00,2014-06-01 21:08:00,0.4472222222222222,VS43,LGW,London,United Kingdom,51.148102,-0.190278,LAS,Las Vegas,United States,36.08010101,-115.1520004,744.0,CC,5252.974893823345
Jun-2014,2014-06-04 00:53:00,2014-06-04 10:30:00,0.4006944444444445,VS44,LAS,Las Vegas,United States,36.08010101,-115.1520004,LGW,London,United Kingdom,51.148102,-0.190278,744.0,CC,5252.974893823345
Jun-2014,2014-06-08 10:53:00,2014-06-08 21:51:00,0.4569444444444444,VS7,LHR,London,United Kingdom,51.4706,-0.461941,LAX,Los Angeles,United States,33.94250107,-118.4079971,744.0,CC,5456.0407285107085
Jun-2014,2014-06-11 00:01:00,2014-06-11 10:12:00,0.4243055555555555,VS8,LAX,Los Angeles,United States,33.94250107,-118.4079971,LHR,London,United Kingdom,51.4706,-0.461941,744.0,CC,5456.0407285107085
Jun-2014,2014-06-15 19:28:00,2014-06-16 02:54:00,0.3097222222222222,VS17,LHR,London,United Kingdom,51.4706,-0.461941,EWR,Newark,United States,40.69250106811523,-74.168701171875,346.0,CC,3465.154979753485
Jun-2014,2014-06-16 23:26:00,2014-06-17 06:49:00,0.3076388888888889,VS2,EWR,Newark,United States,40.69250106811523,-74.168701171875,LHR,London,United Kingdom,51.4706,-0.461941,333.0,CC,3465.154979753485
Jun-2014,2014-06-20 13:20:00,2014-06-21 00:06:00,0.4486111111111111,VS19,LHR,London,United Kingdom,51.4706,-0.461941,SFO,San Francisco,United States,37.61899948120117,-122.375,744.0,CC,5367.546837090879
Jun-2014,2014-06-23 01:40:00,2014-06-23 11:39:00,0.4159722222222222,VS20,SFO,San Francisco,United States,37.61899948120117,-122.375,LHR,London,United Kingdom,51.4706,-0.461941,744.0,CC,5367.546837090879
Jun-2014,2014-06-27 15:12:00,2014-06-27 15:58:00,0.03194444444444444,VS15,LHR,London,United Kingdom,51.4706,-0.461941,LGW,London,United Kingdom,51.148102,-0.190278,744.0,CC,25.210777395108764
Jun-2014,2014-06-27 18:31:00,2014-06-28 03:20:00,0.3673611111111111,VS15,LGW,London,United Kingdom,51.148102,-0.190278,MCO,Orlando,United States,28.42939949035645,-81.30899810791016,744.0,CC,4352.701532796484
Jun-2014,2014-06-28 23:57:00,2014-06-29 08:01:00,0.3361111111111111,VS16,MCO,Orlando,United States,28.42939949035645,-81.30899810791016,LGW,London,United Kingdom,51.148102,-0.190278,744.0,CC,4352.701532796484
Jul-2014,2014-07-02 19:52:00,2014-07-03 03:36:00,0.3222222222222222,VS17,LHR,London,United Kingdom,51.4706,-0.461941,EWR,Newark,United States,40.69250106811523,-74.168701171875,346.0,CC,3465.154979753485
Jul-2014,2014-07-03 23:45:00,2014-07-04 08:15:00,0.3541666666666667,VS2,EWR,Newark,United States,40.69250106811523,-74.168701171875,LHR,London,United Kingdom,51.4706,-0.461941,333.0,CC,3465.154979753485
Jul-2014,2014-07-07 09:54:00,2014-07-07 18:34:00,0.3611111111111111,VS39,LHR,London,United Kingdom,51.4706,-0.461941,ORD,Chicago,United States,41.9786,-87.9048,346.0,CC,3952.811356138074
Jul-2014,2014-07-08 23:30:00,2014-07-09 06:58:00,0.3111111111111111,VS40,ORD,Chicago,United States,41.9786,-87.9048,LHR,London,United Kingdom,51.4706,-0.461941,346.0,CC,3952.811356138074
Jul-2014,2014-07-22 14:45:00,2014-07-23 02:16:00,0.4798611111111111,VS23,LHR,London,United Kingdom,51.4706,-0.461941,LAX,Los Angeles,United States,33.94250107,-118.4079971,346.0,CC,5456.0407285107085
Jul-2014,2014-07-25 04:50:00,2014-07-25 15:47:00,0.45625,VS24,LAX,Los Angeles,United States,33.94250107,-118.4079971,LHR,London,United Kingdom,51.4706,-0.461941,346.0,CC,5456.0407285107085
Jul-2014,2014-07-29 11:01:00,2014-07-29 21:39:00,0.4430555555555555,VS43,LGW,London,United Kingdom,51.148102,-0.190278,LAS,Las Vegas,United States,36.08010101,-115.1520004,744.0,CC,5252.974893823345
Aug-2014,2014-07-31 23:40:00,2014-08-01 09:33:00,0.4118055555555555,VS44,LAS,Las Vegas,United States,36.08010101,-115.1520004,LGW,London,United Kingdom,51.148102,-0.190278,744.0,CC,5252.974893823345
Aug-2014,2014-08-05 10:50:00,2014-08-05 21:39:00,0.4506944444444445,VS7,LHR,London,United Kingdom,51.4706,-0.461941,LAX,Los Angeles,United States,33.94250107,-118.4079971,744.0,CC,5456.0407285107085
Aug-2014,2014-08-07 23:55:00,2014-08-08 10:09:00,0.4263888888888889,VS8,LAX,Los Angeles,United States,33.94250107,-118.4079971,LHR,London,United Kingdom,51.4706,-0.461941,744.0,CC,5456.0407285107085
Aug-2014,2014-08-23 10:15:00,2014-08-23 21:41:00,0.4763888888888889,VS7,LHR,London,United Kingdom,51.4706,-0.461941,LAX,Los Angeles,United States,33.94250107,-118.4079971,744.0,CC,5456.0407285107085
Aug-2014,2014-08-25 23:52:00,2014-08-26 10:08:00,0.4277777777777778,VS8,LAX,Los Angeles,United States,33.94250107,-118.4079971,LHR,London,United Kingdom,51.4706,-0.461941,744.0,CC,5456.0407285107085
Aug-2014,2014-08-30 11:58:00,2014-08-30 23:08:00,0.4652777777777778,VS19,LHR,London,United Kingdom,51.4706,-0.461941,SFO,San Francisco,United States,37.61899948120117,-122.375,744.0,CC,5367.546837090879
Sep-2014,2014-09-02 02:41:00,2014-09-02 12:45:00,0.4194444444444445,VS20,SFO,San Francisco,United States,37.61899948120117,-122.375,LHR,London,United Kingdom,51.4706,-0.461941,744.0,CC,5367.546837090879
Sep-2014,2014-09-06 14:19:00,2014-09-06 22:53:00,0.3569444444444445,VS15,LGW,London,United Kingdom,51.148102,-0.190278,MCO,Orlando,United States,28.42939949035645,-81.30899810791016,744.0,CC,4352.701532796484
Sep-2014,2014-09-07 23:43:00,2014-09-08 07:59:00,0.3444444444444444,VS16,MCO,Orlando,United States,28.42939949035645,-81.30899810791016,LGW,London,United Kingdom,51.148102,-0.190278,744.0,CC,4352.701532796484
Sep-2014,2014-09-11 09:31:00,2014-09-11 19:01:00,0.3958333333333333,VS354,LHR,London,United Kingdom,51.4706,-0.461941,BOM,Mumbai,India,19.0886993408,72.8678970337,333.0,CC,4486.939383775594
Sep-2014,2014-09-12 21:05:00,2014-09-13 06:37:00,0.3972222222222222,VS355,BOM,Mumbai,India,19.0886993408,72.8678970337,LHR,London,United Kingdom,51.4706,-0.461941,333.0,CC,4486.939383775594
Sep-2014,2014-09-17 14:15:00,2014-09-18 01:35:00,0.4722222222222222,VS250,LHR,London,United Kingdom,51.4706,-0.461941,PVG,Shanghai,China,31.14340019226075,121.8050003051758,346.0,CC,5755.266437139178
Sep-2014,2014-09-20 03:40:00,2014-09-20 16:25:00,0.53125,VS251,PVG,Shanghai,China,31.14340019226075,121.8050003051758,LHR,London,United Kingdom,51.4706,-0.461941,346.0,CC,5755.266437139178
Sep-2014,2014-09-23 14:14:00,2014-09-24 01:28:00,0.4680555555555556,VS250,LHR,London,United Kingdom,51.4706,-0.461941,PVG,Shanghai,China,31.14340019226075,121.8050003051758,346.0,CC,5755.266437139178
Sep-2014,2014-09-26 03:40:00,2014-09-26 16:26:00,0.5319444444444444,VS251,PVG,Shanghai,China,31.14340019226075,121.8050003051758,LHR,London,United Kingdom,51.4706,-0.461941,346.0,CC,5755.266437139178
Oct-2014,2014-10-02 21:20:00,2014-10-03 09:27:00,0.5048611111111111,VS200,LHR,London,United Kingdom,51.4706,-0.461941,HKG,Hong Kong,Hong Kong,22.308901,113.915001,346.0,CC,5994.708539002999
Oct-2014,2014-10-05 15:25:00,2014-10-06 04:03:00,0.5263888888888889,VS201,HKG,Hong Kong,Hong Kong,22.308901,113.915001,LHR,London,United Kingdom,51.4706,-0.461941,346.0,CC,5994.708539002999
Oct-2014,2014-10-10 10:00:00,2014-10-10 18:40:00,0.3611111111111111,VS39,LHR,London,United Kingdom,51.4706,-0.461941,ORD,Chicago,United States,41.9786,-87.9048,343.0,CC,3952.811356138074
Oct-2014,2014-10-11 23:41:00,2014-10-12 07:30:00,0.3256944444444445,VS40,ORD,Chicago,United States,41.9786,-87.9048,LHR,London,United Kingdom,51.4706,-0.461941,343.0,CC,3952.811356138074
Oct-2014,2014-10-25 09:39:00,2014-10-25 17:49:00,0.3402777777777778,VS29,LGW,London,United Kingdom,51.148102,-0.190278,BGI,Bridgetown,Barbados,13.0746002197,-59.4925003052,333.0,CC,4200.632014911299
Oct-2014,2014-10-26 21:49:00,2014-10-27 06:21:00,0.3555555555555556,VS30,BGI,Bridgetown,Barbados,13.0746002197,-59.4925003052,LGW,London,United Kingdom,51.148102,-0.190278,333.0,CC,4200.632014911299
Nov-2014,2014-10-31 21:23:00,2014-11-01 09:07:00,0.4888888888888889,VS200,LHR,London,United Kingdom,51.4706,-0.461941,HKG,Hong Kong,Hong Kong,22.308901,113.915001,346.0,CC,5994.708539002999
Nov-2014,2014-11-03 15:47:00,2014-11-04 04:54:00,0.5465277777777777,VS201,HKG,Hong Kong,Hong Kong,22.308901,113.915001,LHR,London,United Kingdom,51.4706,-0.461941,346.0,CC,5994.708539002999
Nov-2014,2014-11-08 10:41:00,2014-11-08 18:45:00,0.3361111111111111,VS29,LGW,London,United Kingdom,51.148102,-0.190278,BGI,Bridgetown,Barbados,13.0746002197,-59.4925003052,744.0,CC,4200.632014911299
Nov-2014,2014-11-11 22:19:00,2014-11-12 06:17:00,0.3319444444444444,VS30,BGI,Bridgetown,Barbados,13.0746002197,-59.4925003052,LGW,London,United Kingdom,51.148102,-0.190278,744.0,CC,4200.632014911299
Nov-2014,2014-11-21 20:40:00,2014-11-22 03:36:00,0.2888888888888889,VS400,LHR,London,United Kingdom,51.4706,-0.461941,DXB,Dubai,United Arab Emirates,25.2527999878,55.3643989563,333.0,CC,3420.4718745151945
Nov-2014,2014-11-24 06:05:00,2014-11-24 14:03:00,0.3319444444444444,VS401,DXB,Dubai,United Arab Emirates,25.2527999878,55.3643989563,LHR,London,United Kingdom,51.4706,-0.461941,333.0,CC,3420.4718745151945
Dec-2014,2014-11-30 22:35:00,2014-12-01 05:07:00,0.2722222222222222,VS651,LHR,London,United Kingdom,51.4706,-0.461941,LOS,Lagos,Nigeria,6.577370166778564,3.321160078048706,346.0,CC,3100.247212605884
Dec-2014,2014-12-02 09:47:00,2014-12-02 16:20:00,0.2729166666666666,VS652,LOS,Lagos,Nigeria,6.577370166778564,3.321160078048706,LHR,London,United Kingdom,51.4706,-0.461941,346.0,CC,3100.247212605884
Dec-2014,2014-12-18 08:56:00,2014-12-18 18:16:00,0.3888888888888889,VS89,LGW,London,United Kingdom,51.148102,-0.190278,UVF,Hewandorra,Saint Lucia,13.7332,-60.952599,333.0,CC,4226.443645779878
Dec-2014,2014-12-21 21:23:00,2014-12-22 05:44:00,0.3479166666666667,VS32,UVF,Hewandorra,Saint Lucia,13.7332,-60.952599,LGW,London,United Kingdom,51.148102,-0.190278,333.0,CC,4226.443645779878
Dec-2014,2014-12-25 17:35:00,2014-12-26 01:18:00,0.3215277777777778,VS11,LHR,London,United Kingdom,51.4706,-0.461941,BOS,Boston,United States,42.36429977,-71.00520325,789.0,CC,3264.817665880699
Dec-2014,2014-12-28 11:31:00,2014-12-28 12:05:00,0.02361111111111111,VS21,LHR,London,United Kingdom,51.4706,-0.461941,LHR,London,United Kingdom,51.4706,-0.461941,333.0,CC,0.0
Dec-2014,2014-12-27 12:42:00,2014-12-28 21:23:00,0.3618055555555555,VS21,LHR,London,United Kingdom,51.4706,-0.461941,IAD,Washington,United States,38.94449997,-77.45580292,333.0,CC,3676.736545530025
Dec-2014,2014-12-30 00:09:00,2014-12-30 07:03:00,0.2875,VS22,IAD,Washington,United States,38.94449997,-77.45580292,LHR,London,United Kingdom,51.4706,-0.461941,333.0,CC,3676.736545530025
Jan-2015,2015-01-04 12:41:00,2015-01-04 22:17:00,0.4,VS65,LGW,London,United Kingdom,51.148102,-0.190278,MBJ,Montego Bay,Jamaica,18.50370025634766,-77.91339874267578,744.0,CC,4707.8608727692435
Jan-2015,2015-01-08 00:05:00,2015-01-08 08:05:00,0.3333333333333333,VS66,MBJ,Montego Bay,Jamaica,18.50370025634766,-77.91339874267578,LGW,London,United Kingdom,51.148102,-0.190278,744.0,CC,4707.8608727692435
Jan-2015,2015-01-11 12:25:00,2015-01-11 22:38:00,0.4256944444444444,VS65,LGW,London,United Kingdom,51.148102,-0.190278,MBJ,Montego Bay,Jamaica,18.50370025634766,-77.91339874267578,744.0,CC,4707.8608727692435
Jan-2015,2015-01-15 00:00:00,2015-01-15 08:45:00,0.3645833333333333,VS66,MBJ,Montego Bay,Jamaica,18.50370025634766,-77.91339874267578,LGW,London,United Kingdom,51.148102,-0.190278,744.0,CC,4707.8608727692435
Jan-2015,2015-01-30 14:35:00,2015-01-30 22:17:00,0.3208333333333334,VS45,LHR,London,United Kingdom,51.4706,-0.461941,JFK,New York,United States,40.63980103,-73.77890015,744.0,CC,3451.431109200727
Feb-2015,2015-02-02 00:30:00,2015-02-02 07:16:00,0.2819444444444444,VS46,JFK,New York,United States,40.63980103,-73.77890015,LHR,London,United Kingdom,51.4706,-0.461941,744.0,CC,3451.431109200727
Feb-2015,2015-02-16 17:35:00,2015-02-17 01:01:00,0.3097222222222222,VS11,LHR,London,United Kingdom,51.4706,-0.461941,BOS,Boston,United States,42.36429977,-71.00520325,789.0,CC,3264.817665880699
Feb-2015,2015-02-19 03:10:00,2015-02-19 09:33:00,0.2659722222222222,VS12,BOS,Boston,United States,42.36429977,-71.00520325,LHR,London,United Kingdom,51.4706,-0.461941,789.0,CC,3264.817665880699
Mar-2015,2015-03-01 14:30:00,2015-03-01 22:56:00,0.3513888888888889,VS45,LHR,London,United Kingdom,51.4706,-0.461941,JFK,New York,United States,40.63980103,-73.77890015,333.0,CC,3451.431109200727
Mar-2015,2015-03-03 00:58:00,2015-03-03 07:43:00,0.28125,VS46,JFK,New York,United States,40.63980103,-73.77890015,LHR,London,United Kingdom,51.4706,-0.461941,333.0,CC,3451.431109200727
Mar-2015,2015-03-05 17:00:00,2015-03-06 01:58:00,0.3736111111111111,VS21,LHR,London,United Kingdom,51.4706,-0.461941,IAD,Washington,United States,38.94449997,-77.45580292,789.0,CC,3676.736545530025
Mar-2015,2015-03-07 00:30:00,2015-03-07 07:05:00,0.2743055555555556,VS22,IAD,Washington,United States,38.94449997,-77.45580292,LHR,London,United Kingdom,51.4706,-0.461941,789.0,CC,3676.736545530025
Mar-2015,2015-03-09 11:20:00,2015-03-09 21:46:00,0.4347222222222222,VS43,LGW,London,United Kingdom,51.148102,-0.190278,LAS,Las Vegas,United States,36.08010101,-115.1520004,744.0,CC,5252.974893823345
Mar-2015,2015-03-13 00:35:00,2015-03-13 10:28:00,0.4118055555555555,VS44,LAS,Las Vegas,United States,36.08010101,-115.1520004,LGW,London,United Kingdom,51.148102,-0.190278,744.0,CC,5252.974893823345
Mar-2015,2015-03-17 08:34:00,2015-03-17 16:17:00,0.3215277777777778,VS3,LHR,London,United Kingdom,51.4706,-0.461941,JFK,New York,United States,40.63980103,-73.77890015,333.0,CC,3451.431109200727
Mar-2015,2015-03-18 13:11:00,2015-03-18 20:38:00,0.3104166666666667,VS26,JFK,New York,United States,40.63980103,-73.77890015,LHR,London,United Kingdom,51.4706,-0.461941,346.0,CC,3451.431109200727
Mar-2015,2015-03-21 13:12:00,2015-03-21 22:21:00,0.38125,VS15,LGW,London,United Kingdom,51.148102,-0.190278,MCO,Orlando,United States,28.42939949035645,-81.30899810791016,744.0,CC,4352.701532796484
Mar-2015,2015-03-23 00:59:00,2015-03-23 09:01:00,0.3347222222222222,VS16,MCO,Orlando,United States,28.42939949035645,-81.30899810791016,LGW,London,United Kingdom,51.148102,-0.190278,744.0,CC,4352.701532796484
Mar-2015,2015-03-26 20:57:00,2015-03-27 07:51:00,0.4541666666666667,VS601,LHR,London,United Kingdom,51.4706,-0.461941,JNB,Johannesburg,South Africa,-26.1392,28.246,346.0,CC,5620.339088214339
Mar-2015,2015-03-28 19:10:00,2015-03-29 06:42:00,0.4388888888888889,VS602,JNB,Johannesburg,South Africa,-26.1392,28.246,LHR,London,United Kingdom,51.4706,-0.461941,346.0,CC,5620.339088214339
Apr-2015,2015-04-02 12:29:00,2015-04-02 19:36:00,0.2965277777777778,VS11,LHR,London,United Kingdom,51.4706,-0.461941,BOS,Boston,United States,42.36429977,-71.00520325,789.0,CC,3264.817665880699
Apr-2015,2015-04-04 02:00:00,2015-04-04 08:17:00,0.2618055555555556,VS12,BOS,Boston,United States,42.36429977,-71.00520325,LHR,London,United Kingdom,51.4706,-0.461941,789.0,CC,3264.817665880699
Apr-2015,2015-04-07 20:01:00,2015-04-08 07:08:00,0.4631944444444445,VS601,LHR,London,United Kingdom,51.4706,-0.461941,JNB,Johannesburg,South Africa,-26.1392,28.246,346.0,CC,5620.339088214339
Apr-2015,2015-04-09 18:25:00,2015-04-10 05:37:00,0.4666666666666667,VS602,JNB,Johannesburg,South Africa,-26.1392,28.246,LHR,London,United Kingdom,51.4706,-0.461941,346.0,CC,5620.339088214339
Apr-2015,2015-04-13 10:43:00,2015-04-13 19:50:00,0.3798611111111111,VS27,LGW,London,United Kingdom,51.148102,-0.190278,MCO,Orlando,United States,28.42939949035645,-81.30899810791016,744.0,CC,4352.701532796484
Apr-2015,2015-04-14 22:41:00,2015-04-15 06:12:00,0.3131944444444444,VS28,MCO,Orlando,United States,28.42939949035645,-81.30899810791016,SNN,Shannon,Ireland,52.702,-8.92482,744.0,CC,3967.4113886684027
